x,y,u1,u2,p
0.04,0.8,-0.0191669,0.20114,-0.773826
0.04,0.81,-0.0204951,0.208846,-0.84251
0.04,0.82,-0.021764,0.216971,-0.911195
0.04,0.83,-0.0229738,0.225516,-0.97988
0.04,0.84,-0.0241243,0.23448,-1.04857
0.04,0.85,-0.0245371,0.248036,-1.12871
0.04,0.86,-0.0256118,0.258274,-1.2837
0.04,0.87,-0.0252935,0.266489,-1.4387
0.04,0.88,-0.023582,0.272682,-1.5937
0.04,0.89,-0.0204773,0.276852,-1.7487
0.04,0.9,-0.0209505,0.294339,-1.79766
0.04,0.91,-0.0322262,0.31101,-2.02363
0.04,0.92,-0.0351414,0.316429,-2.24959
0.04,0.93,-0.0296961,0.310596,-2.47556
0.04,0.94,-0.0158902,0.293512,-2.70152
0.04,0.95,-0.0131168,0.262933,-3.57317
0.04,0.96,0.0526155,0.212748,-3.47955
0.04,0.97,0.173209,0.168694,-3.38594
0.04,0.98,0.348665,0.130772,-3.29232
0.04,0.99,0.578981,0.0989813,-3.1987
